,pairID,game_date,Player,Event,X,Y,Team,Manpower,Type,State,sec_Control,passDirection
3369,2019-09-21-1770,2019-09-21,Cameron Supryka,Incomplete Play,154.0,22.0,Hamilton Bulldogs,Advantage,Direct,Trail,2,Back
3370,2019-09-21-1775,2019-09-21,Brendan Sellan,Incomplete Play,140,3,Erie Otters,Shorthanded,Direct,Lead,1,Forward
3371,2019-09-21-1775,2019-09-21,Brendan Sellan,Incomplete Play,156.0,5.0,Erie Otters,Shorthanded,Direct,Lead,1,Forward
3372,2019-09-21-1777,2019-09-21,Kade Landry,Play,23,80,Hamilton Bulldogs,Advantage,Indirect,Trail,0,Back
3373,2019-09-21-1777,2019-09-21,Kade Landry,Play,7.0,25.0,Hamilton Bulldogs,Advantage,Indirect,Trail,0,Back
3374,2019-09-21-1778,2019-09-21,Cameron Supryka,Play,9,22,Hamilton Bulldogs,Advantage,Indirect,Trail,3,Neutral
3375,2019-09-21-1778,2019-09-21,Cameron Supryka,Play,6.0,43.0,Hamilton Bulldogs,Advantage,Indirect,Trail,3,Neutral
3376,2019-09-21-1779,2019-09-21,Kade Landry,Play,44,44,Hamilton Bulldogs,Advantage,Direct,Trail,6,Forward
3377,2019-09-21-1779,2019-09-21,Kade Landry,Play,77.0,73.0,Hamilton Bulldogs,Advantage,Direct,Trail,6,Forward
3378,2019-09-21-1781,2019-09-21,Ryan Winterton,Play,131,14,Hamilton Bulldogs,Advantage,Indirect,Trail,0,Neutral
3379,2019-09-21-1781,2019-09-21,Ryan Winterton,Play,129.0,3.0,Hamilton Bulldogs,Advantage,Indirect,Trail,0,Neutral
3380,2019-09-21-1782,2019-09-21,Cameron Supryka,Incomplete Play,135,3,Hamilton Bulldogs,Advantage,Indirect,Trail,2,Forward
3381,2019-09-21-1782,2019-09-21,Cameron Supryka,Incomplete Play,198.0,32.0,Hamilton Bulldogs,Advantage,Indirect,Trail,2,Forward
3382,2019-09-21-1785,2019-09-21,George Diaco,Play,199,53,Hamilton Bulldogs,Advantage,Direct,Trail,8,Neutral
3383,2019-09-21-1785,2019-09-21,George Diaco,Play,197.0,54.0,Hamilton Bulldogs,Advantage,Direct,Trail,8,Neutral
3384,2019-09-21-1787,2019-09-21,Brendan Kischnick,Play,9,22,Erie Otters,Shorthanded,Direct,Lead,0,Neutral
3385,2019-09-21-1787,2019-09-21,Brendan Kischnick,Play,9.0,13.0,Erie Otters,Shorthanded,Direct,Lead,0,Neutral
3386,2019-09-21-1790,2019-09-21,Zachary Roy,Play,20,47,Hamilton Bulldogs,Advantage,Direct,Trail,2,Forward
3387,2019-09-21-1790,2019-09-21,Zachary Roy,Play,57.0,78.0,Hamilton Bulldogs,Advantage,Direct,Trail,2,Forward
3388,2019-09-21-1791,2019-09-21,Jake Gravelle,Play,83,20,Hamilton Bulldogs,Even,Direct,Trail,6,Forward
3389,2019-09-21-1791,2019-09-21,Jake Gravelle,Play,95.0,10.0,Hamilton Bulldogs,Even,Direct,Trail,6,Forward
3390,2019-09-21-1793,2019-09-21,Mark Duarte,Play,184,31,Hamilton Bulldogs,Even,Direct,Trail,3,Back
3391,2019-09-21-1793,2019-09-21,Mark Duarte,Play,168.0,28.0,Hamilton Bulldogs,Even,Direct,Trail,3,Back
3392,2019-09-21-1799,2019-09-21,Nathan Staios,Play,134,8,Hamilton Bulldogs,Advantage,Direct,Trail,0,Forward
3393,2019-09-21-1799,2019-09-21,Nathan Staios,Play,142.0,81.0,Hamilton Bulldogs,Advantage,Direct,Trail,0,Forward
3394,2019-09-21-1800,2019-09-21,Arthur Kaliyev,Incomplete Play,164,71,Hamilton Bulldogs,Advantage,Direct,Trail,3,Back
3395,2019-09-21-1800,2019-09-21,Arthur Kaliyev,Incomplete Play,136.0,54.0,Hamilton Bulldogs,Advantage,Direct,Trail,3,Back
3396,2019-09-21-1802,2019-09-21,Kurtis Henry,Play,25,46,Erie Otters,Shorthanded,Direct,Lead,0,Forward
3397,2019-09-21-1802,2019-09-21,Kurtis Henry,Play,35.0,63.0,Erie Otters,Shorthanded,Direct,Lead,0,Forward
3398,2019-09-21-1805,2019-09-21,Nathan Staios,Play,85,36,Hamilton Bulldogs,Advantage,Direct,Trail,9,Forward
3399,2019-09-21-1805,2019-09-21,Nathan Staios,Play,102.0,21.0,Hamilton Bulldogs,Advantage,Direct,Trail,9,Forward
3400,2019-09-21-1809,2019-09-21,Zachary Roy,Play,5,39,Hamilton Bulldogs,Advantage,Indirect,Trail,2,Forward
3401,2019-09-21-1809,2019-09-21,Zachary Roy,Play,27.0,82.0,Hamilton Bulldogs,Advantage,Indirect,Trail,2,Forward
3402,2019-09-21-1811,2019-09-21,Arthur Kaliyev,Play,131,77,Hamilton Bulldogs,Advantage,Direct,Trail,0,Forward
3403,2019-09-21-1811,2019-09-21,Arthur Kaliyev,Play,138.0,55.0,Hamilton Bulldogs,Advantage,Direct,Trail,0,Forward
3404,2019-09-21-1812,2019-09-21,Liam Van Loon,Incomplete Play,151,50,Hamilton Bulldogs,Advantage,Direct,Trail,2,Neutral
3405,2019-09-21-1812,2019-09-21,Liam Van Loon,Incomplete Play,151.0,29.0,Hamilton Bulldogs,Advantage,Direct,Trail,2,Neutral
3406,2019-09-21-1814,2019-09-21,Chad Yetman,Incomplete Play,43,81,Erie Otters,Shorthanded,Direct,Lead,0,Forward
3407,2019-09-21-1814,2019-09-21,Chad Yetman,Incomplete Play,49.0,78.0,Erie Otters,Shorthanded,Direct,Lead,0,Forward
3408,2019-09-21-1819,2019-09-21,Nathan Staios,Play,10,13,Hamilton Bulldogs,Advantage,Indirect,Trail,2,Forward
3409,2019-09-21-1819,2019-09-21,Nathan Staios,Play,26.0,82.0,Hamilton Bulldogs,Advantage,Indirect,Trail,2,Forward
3410,2019-09-26-2,2019-09-26,Chad Yetman,Play,91,45,Erie Otters,Even,Direct,Tied,0,Back
3411,2019-09-26-2,2019-09-26,Chad Yetman,Play,61.0,46.0,Erie Otters,Even,Direct,Tied,0,Back
3412,2019-09-26-3,2019-09-26,Jamie Drysdale,Play,61,46,Erie Otters,Even,Direct,Tied,1,Neutral
3413,2019-09-26-3,2019-09-26,Jamie Drysdale,Play,61.0,33.0,Erie Otters,Even,Direct,Tied,1,Neutral
3414,2019-09-26-4,2019-09-26,Kurtis Henry,Incomplete Play,49,4,Erie Otters,Even,Indirect,Tied,3,Forward
3415,2019-09-26-4,2019-09-26,Kurtis Henry,Incomplete Play,92.0,14.0,Erie Otters,Even,Indirect,Tied,3,Forward
3416,2019-09-26-6,2019-09-26,Connor Corcoran,Play,75,77,Windsor Spitfires,Even,Direct,Tied,1,Back
3417,2019-09-26-6,2019-09-26,Connor Corcoran,Play,51.0,30.0,Windsor Spitfires,Even,Direct,Tied,1,Back
3418,2019-09-26-7,2019-09-26,Thomas Stevenson,Incomplete Play,58,18,Windsor Spitfires,Even,Direct,Tied,1,Forward
3419,2019-09-26-7,2019-09-26,Thomas Stevenson,Incomplete Play,93.0,25.0,Windsor Spitfires,Even,Direct,Tied,1,Forward
3420,2019-09-26-9,2019-09-26,Kurtis Henry,Incomplete Play,61,36,Erie Otters,Even,Direct,Tied,1,Forward
3421,2019-09-26-9,2019-09-26,Kurtis Henry,Incomplete Play,89.0,26.0,Erie Otters,Even,Direct,Tied,1,Forward
3422,2019-09-26-15,2019-09-26,Connor Corcoran,Play,146,81,Windsor Spitfires,Even,Direct,Tied,0,Forward
3423,2019-09-26-15,2019-09-26,Connor Corcoran,Play,179.0,77.0,Windsor Spitfires,Even,Direct,Tied,0,Forward
3424,2019-09-26-16,2019-09-26,Egor Afanasyev,Play,150,81,Windsor Spitfires,Even,Direct,Tied,3,Back
3425,2019-09-26-16,2019-09-26,Egor Afanasyev,Play,126.0,59.0,Windsor Spitfires,Even,Direct,Tied,3,Back
3426,2019-09-26-20,2019-09-26,Ruben Rafkin,Play,132,59,Windsor Spitfires,Even,Direct,Tied,2,Forward
3427,2019-09-26-20,2019-09-26,Ruben Rafkin,Play,154.0,49.0,Windsor Spitfires,Even,Direct,Tied,2,Forward
3428,2019-09-26-21,2019-09-26,Will Cuylle,Play,154,49,Windsor Spitfires,Even,Direct,Tied,0,Forward
3429,2019-09-26-21,2019-09-26,Will Cuylle,Play,185.0,50.0,Windsor Spitfires,Even,Direct,Tied,0,Forward
3430,2019-09-26-24,2019-09-26,Jean-Luc Foudy,Incomplete Play,138,17,Windsor Spitfires,Even,Direct,Tied,3,Back
3431,2019-09-26-24,2019-09-26,Jean-Luc Foudy,Incomplete Play,130.0,71.0,Windsor Spitfires,Even,Direct,Tied,3,Back
3432,2019-09-26-27,2019-09-26,Jean-Luc Foudy,Incomplete Play,190,48,Windsor Spitfires,Even,Direct,Tied,2,Back
3433,2019-09-26-27,2019-09-26,Jean-Luc Foudy,Incomplete Play,179.0,45.0,Windsor Spitfires,Even,Direct,Tied,2,Back
3434,2019-09-26-31,2019-09-26,Will Cuylle,Play,198,59,Windsor Spitfires,Even,Indirect,Tied,0,Back
3435,2019-09-26-31,2019-09-26,Will Cuylle,Play,131.0,81.0,Windsor Spitfires,Even,Indirect,Tied,0,Back
3436,2019-09-26-34,2019-09-26,Connor Lockhart,Play,20,34,Erie Otters,Even,Direct,Tied,0,Forward
3437,2019-09-26-34,2019-09-26,Connor Lockhart,Play,30.0,4.0,Erie Otters,Even,Direct,Tied,0,Forward
3438,2019-09-26-35,2019-09-26,Hayden Fowler,Play,64,3,Erie Otters,Even,Direct,Tied,3,Forward
3439,2019-09-26-35,2019-09-26,Hayden Fowler,Play,95.0,57.0,Erie Otters,Even,Direct,Tied,3,Forward
3440,2019-09-26-38,2019-09-26,Dylan Robinson,Incomplete Play,72,4,Windsor Spitfires,Even,Direct,Tied,0,Forward
3441,2019-09-26-38,2019-09-26,Dylan Robinson,Incomplete Play,91.0,20.0,Windsor Spitfires,Even,Direct,Tied,0,Forward
3442,2019-09-26-40,2019-09-26,Hayden Fowler,Play,43,9,Erie Otters,Even,Direct,Tied,1,Back
3443,2019-09-26-40,2019-09-26,Hayden Fowler,Play,29.0,48.0,Erie Otters,Even,Direct,Tied,1,Back
3444,2019-09-26-41,2019-09-26,Luke Beamish,Play,25,54,Erie Otters,Even,Direct,Tied,1,Neutral
3445,2019-09-26-41,2019-09-26,Luke Beamish,Play,21.0,43.0,Erie Otters,Even,Direct,Tied,1,Neutral
3446,2019-09-26-42,2019-09-26,Hayden Fowler,Incomplete Play,21,43,Erie Otters,Even,Indirect,Tied,1,Neutral
3447,2019-09-26-42,2019-09-26,Hayden Fowler,Incomplete Play,26.0,77.0,Erie Otters,Even,Indirect,Tied,1,Neutral
3448,2019-09-26-44,2019-09-26,Austen Swankler,Play,55,56,Erie Otters,Even,Direct,Tied,0,Back
3449,2019-09-26-44,2019-09-26,Austen Swankler,Play,41.0,61.0,Erie Otters,Even,Direct,Tied,0,Back
3450,2019-09-26-45,2019-09-26,Hayden Fowler,Incomplete Play,73,19,Erie Otters,Even,Direct,Tied,2,Forward
3451,2019-09-26-45,2019-09-26,Hayden Fowler,Incomplete Play,89.0,26.0,Erie Otters,Even,Direct,Tied,2,Forward
3452,2019-09-26-49,2019-09-26,Austen Swankler,Incomplete Play,163,84,Erie Otters,Even,Indirect,Tied,1,Back
3453,2019-09-26-49,2019-09-26,Austen Swankler,Incomplete Play,125.0,82.0,Erie Otters,Even,Indirect,Tied,1,Back
3454,2019-09-26-51,2019-09-26,Emmett Sproule,Play,61,23,Erie Otters,Even,Direct,Tied,3,Forward
3455,2019-09-26-51,2019-09-26,Emmett Sproule,Play,111.0,3.0,Erie Otters,Even,Direct,Tied,3,Forward
3456,2019-09-26-54,2019-09-26,Grayson Ladd,Play,26,64,Windsor Spitfires,Even,Direct,Tied,1,Forward
3457,2019-09-26-54,2019-09-26,Grayson Ladd,Play,34.0,15.0,Windsor Spitfires,Even,Direct,Tied,1,Forward
3458,2019-09-26-55,2019-09-26,Louka Henault,Play,46,4,Windsor Spitfires,Even,Direct,Tied,2,Forward
3459,2019-09-26-55,2019-09-26,Louka Henault,Play,55.0,23.0,Windsor Spitfires,Even,Direct,Tied,2,Forward
3460,2019-09-26-56,2019-09-26,Chris Playfair,Play,68,16,Windsor Spitfires,Even,Indirect,Tied,2,Forward
3461,2019-09-26-56,2019-09-26,Chris Playfair,Play,87.0,5.0,Windsor Spitfires,Even,Indirect,Tied,2,Forward
3462,2019-09-26-60,2019-09-26,Luke Beamish,Incomplete Play,3,53,Erie Otters,Even,Indirect,Tied,0,Forward
3463,2019-09-26-60,2019-09-26,Luke Beamish,Incomplete Play,37.0,3.0,Erie Otters,Even,Indirect,Tied,0,Forward
3464,2019-09-26-62,2019-09-26,Daniel D'Amico,Incomplete Play,181,79,Windsor Spitfires,Even,Indirect,Tied,1,Neutral
3465,2019-09-26-62,2019-09-26,Daniel D'Amico,Incomplete Play,178.0,65.0,Windsor Spitfires,Even,Indirect,Tied,1,Neutral
3466,2019-09-26-64,2019-09-26,Brendan Kischnick,Incomplete Play,2,27,Erie Otters,Even,Indirect,Tied,0,Neutral
3467,2019-09-26-64,2019-09-26,Brendan Kischnick,Incomplete Play,6.0,61.0,Erie Otters,Even,Indirect,Tied,0,Neutral
3468,2019-09-26-67,2019-09-26,Luke Boka,Play,148,19,Windsor Spitfires,Even,Direct,Tied,1,Neutral
3469,2019-09-26-67,2019-09-26,Luke Boka,Play,152.0,3.0,Windsor Spitfires,Even,Direct,Tied,1,Neutral
3470,2019-09-26-70,2019-09-26,Daniel D'Amico,Play,173,54,Windsor Spitfires,Even,Direct,Tied,0,Back
3471,2019-09-26-70,2019-09-26,Daniel D'Amico,Play,160.0,52.0,Windsor Spitfires,Even,Direct,Tied,0,Back
3472,2019-09-26-71,2019-09-26,Luke Boka,Incomplete Play,157,51,Windsor Spitfires,Even,Direct,Tied,1,Forward
3473,2019-09-26-71,2019-09-26,Luke Boka,Incomplete Play,165.0,56.0,Windsor Spitfires,Even,Direct,Tied,1,Forward
3474,2019-09-26-73,2019-09-26,Brendan Kischnick,Play,39,51,Erie Otters,Even,Direct,Tied,0,Forward
3475,2019-09-26-73,2019-09-26,Brendan Kischnick,Play,55.0,58.0,Erie Otters,Even,Direct,Tied,0,Forward
3476,2019-09-26-74,2019-09-26,Brendan Hoffmann,Incomplete Play,64,66,Erie Otters,Even,Direct,Tied,2,Forward
3477,2019-09-26-74,2019-09-26,Brendan Hoffmann,Incomplete Play,81.0,56.0,Erie Otters,Even,Direct,Tied,2,Forward
3478,2019-09-26-77,2019-09-26,Daniel D'Amico,Play,164,4,Windsor Spitfires,Even,Indirect,Tied,3,Neutral
3479,2019-09-26-77,2019-09-26,Daniel D'Amico,Play,160.0,5.0,Windsor Spitfires,Even,Indirect,Tied,3,Neutral
3480,2019-09-26-81,2019-09-26,Jamie Drysdale,Play,31,76,Erie Otters,Even,Direct,Tied,0,Back
3481,2019-09-26-81,2019-09-26,Jamie Drysdale,Play,3.0,51.0,Erie Otters,Even,Direct,Tied,0,Back
3482,2019-09-26-82,2019-09-26,Kurtis Henry,Incomplete Play,3,51,Erie Otters,Even,Indirect,Tied,1,Forward
3483,2019-09-26-82,2019-09-26,Kurtis Henry,Incomplete Play,18.0,4.0,Erie Otters,Even,Indirect,Tied,1,Forward
3484,2019-09-26-85,2019-09-26,Kurtis Henry,Play,11,10,Erie Otters,Even,Indirect,Tied,3,Back
3485,2019-09-26-85,2019-09-26,Kurtis Henry,Play,4.0,31.0,Erie Otters,Even,Indirect,Tied,3,Back
3486,2019-09-26-86,2019-09-26,Jamie Drysdale,Incomplete Play,33,61,Erie Otters,Even,Direct,Tied,5,Forward
3487,2019-09-26-86,2019-09-26,Jamie Drysdale,Incomplete Play,79.0,2.0,Erie Otters,Even,Direct,Tied,5,Forward
3488,2019-09-26-92,2019-09-26,Jamie Drysdale,Play,5,23,Erie Otters,Even,Direct,Tied,1,Forward
3489,2019-09-26-92,2019-09-26,Jamie Drysdale,Play,25.0,4.0,Erie Otters,Even,Direct,Tied,1,Forward
3490,2019-09-26-93,2019-09-26,Hayden Fowler,Play,28,5,Erie Otters,Even,Indirect,Tied,2,Forward
3491,2019-09-26-93,2019-09-26,Hayden Fowler,Play,91.0,63.0,Erie Otters,Even,Indirect,Tied,2,Forward
3492,2019-09-26-94,2019-09-26,Elias Cohen,Play,91,63,Erie Otters,Even,Direct,Tied,2,Back
3493,2019-09-26-94,2019-09-26,Elias Cohen,Play,80.0,67.0,Erie Otters,Even,Direct,Tied,2,Back
3494,2019-09-26-96,2019-09-26,Elias Cohen,Play,81,82,Erie Otters,Even,Direct,Tied,0,Forward
3495,2019-09-26-96,2019-09-26,Elias Cohen,Play,99.0,77.0,Erie Otters,Even,Direct,Tied,0,Forward
3496,2019-09-26-97,2019-09-26,Alex Gritz,Play,97,71,Erie Otters,Even,Direct,Tied,1,Forward
3497,2019-09-26-97,2019-09-26,Alex Gritz,Play,122.0,45.0,Erie Otters,Even,Direct,Tied,1,Forward
3498,2019-09-26-101,2019-09-26,Kari Piiroinen,Incomplete Play,20,22,Windsor Spitfires,Even,Indirect,Tied,0,Forward
3499,2019-09-26-101,2019-09-26,Kari Piiroinen,Incomplete Play,56.0,9.0,Windsor Spitfires,Even,Indirect,Tied,0,Forward
3500,2019-09-26-103,2019-09-26,Alex Gritz,Play,146,75,Erie Otters,Even,Direct,Tied,1,Forward
3501,2019-09-26-103,2019-09-26,Alex Gritz,Play,159.0,78.0,Erie Otters,Even,Direct,Tied,1,Forward
3502,2019-09-26-104,2019-09-26,Hayden Fowler,Play,168,52,Erie Otters,Even,Direct,Tied,2,Neutral
3503,2019-09-26-104,2019-09-26,Hayden Fowler,Play,172.0,32.0,Erie Otters,Even,Direct,Tied,2,Neutral
3504,2019-09-26-105,2019-09-26,Elias Cohen,Play,173,33,Erie Otters,Even,Direct,Tied,0,Forward
3505,2019-09-26-105,2019-09-26,Elias Cohen,Play,180.0,56.0,Erie Otters,Even,Direct,Tied,0,Forward
3506,2019-09-26-108,2019-09-26,Dylan Robinson,Play,14,16,Windsor Spitfires,Even,Direct,Tied,1,Forward
3507,2019-09-26-108,2019-09-26,Dylan Robinson,Play,41.0,6.0,Windsor Spitfires,Even,Direct,Tied,1,Forward
3508,2019-09-26-109,2019-09-26,Pasquale Zito,Incomplete Play,62,6,Windsor Spitfires,Even,Direct,Tied,2,Forward
3509,2019-09-26-109,2019-09-26,Pasquale Zito,Incomplete Play,79.0,74.0,Windsor Spitfires,Even,Direct,Tied,2,Forward
3510,2019-09-26-111,2019-09-26,Hayden Fowler,Play,100,5,Erie Otters,Even,Indirect,Tied,2,Neutral
3511,2019-09-26-111,2019-09-26,Hayden Fowler,Play,99.0,3.0,Erie Otters,Even,Indirect,Tied,2,Neutral
3512,2019-09-26-112,2019-09-26,Elias Cohen,Play,79,33,Erie Otters,Even,Direct,Tied,3,Back
3513,2019-09-26-112,2019-09-26,Elias Cohen,Play,63.0,78.0,Erie Otters,Even,Direct,Tied,3,Back
3514,2019-09-26-113,2019-09-26,Jamie Drysdale,Play,63,78,Erie Otters,Even,Direct,Tied,1,Neutral
3515,2019-09-26-113,2019-09-26,Jamie Drysdale,Play,65.0,9.0,Erie Otters,Even,Direct,Tied,1,Neutral
3516,2019-09-26-114,2019-09-26,Kurtis Henry,Incomplete Play,76,6,Erie Otters,Even,Direct,Tied,2,Forward
3517,2019-09-26-114,2019-09-26,Kurtis Henry,Incomplete Play,108.0,55.0,Erie Otters,Even,Direct,Tied,2,Forward
3518,2019-09-26-120,2019-09-26,Cole Purboo,Play,159,12,Windsor Spitfires,Even,Direct,Tied,0,Forward
3519,2019-09-26-120,2019-09-26,Cole Purboo,Play,180.0,17.0,Windsor Spitfires,Even,Direct,Tied,0,Forward
3520,2019-09-26-121,2019-09-26,Egor Afanasyev,Play,192,22,Windsor Spitfires,Even,Direct,Tied,2,Back
3521,2019-09-26-121,2019-09-26,Egor Afanasyev,Play,174.0,27.0,Windsor Spitfires,Even,Direct,Tied,2,Back
3522,2019-09-26-124,2019-09-26,Jack Duff,Incomplete Play,9,53,Erie Otters,Even,Indirect,Tied,2,Forward
3523,2019-09-26-124,2019-09-26,Jack Duff,Incomplete Play,18.0,74.0,Erie Otters,Even,Indirect,Tied,2,Forward
3524,2019-09-26-126,2019-09-26,Thomas Stevenson,Play,174,3,Windsor Spitfires,Even,Direct,Tied,0,Forward
3525,2019-09-26-126,2019-09-26,Thomas Stevenson,Play,192.0,16.0,Windsor Spitfires,Even,Direct,Tied,0,Forward
3526,2019-09-26-127,2019-09-26,Cole Purboo,Play,188,11,Windsor Spitfires,Even,Direct,Tied,1,Back
3527,2019-09-26-127,2019-09-26,Cole Purboo,Play,158.0,20.0,Windsor Spitfires,Even,Direct,Tied,1,Back
3528,2019-09-26-136,2019-09-26,Jack Duff,Play,4,26,Erie Otters,Even,Indirect,Tied,2,Forward
3529,2019-09-26-136,2019-09-26,Jack Duff,Play,20.0,81.0,Erie Otters,Even,Indirect,Tied,2,Forward
3530,2019-09-26-137,2019-09-26,Maxim Golod,Incomplete Play,59,48,Erie Otters,Even,Direct,Tied,8,Forward
3531,2019-09-26-137,2019-09-26,Maxim Golod,Incomplete Play,103.0,44.0,Erie Otters,Even,Direct,Tied,8,Forward
3532,2019-09-26-141,2019-09-26,Maxim Golod,Play,160,61,Erie Otters,Even,Direct,Tied,6,Back
3533,2019-09-26-141,2019-09-26,Maxim Golod,Play,130.0,46.0,Erie Otters,Even,Direct,Tied,6,Back
3534,2019-09-26-144,2019-09-26,Tyler Angle,Play,74,27,Windsor Spitfires,Even,Direct,Tied,3,Forward
3535,2019-09-26-144,2019-09-26,Tyler Angle,Play,100.0,11.0,Windsor Spitfires,Even,Direct,Tied,3,Forward
3536,2019-09-26-146,2019-09-26,Egor Afanasyev,Play,135,63,Windsor Spitfires,Even,Indirect,Tied,4,Forward
3537,2019-09-26-146,2019-09-26,Egor Afanasyev,Play,159.0,11.0,Windsor Spitfires,Even,Indirect,Tied,4,Forward
3538,2019-09-26-147,2019-09-26,Louka Henault,Play,159,11,Windsor Spitfires,Even,Indirect,Tied,2,Forward
3539,2019-09-26-147,2019-09-26,Louka Henault,Play,198.0,29.0,Windsor Spitfires,Even,Indirect,Tied,2,Forward
3540,2019-09-26-148,2019-09-26,Tyler Angle,Incomplete Play,197,32,Windsor Spitfires,Even,Direct,Tied,1,Back
3541,2019-09-26-148,2019-09-26,Tyler Angle,Incomplete Play,163.0,21.0,Windsor Spitfires,Even,Direct,Tied,1,Back
3542,2019-09-26-151,2019-09-26,Cole Purboo,Incomplete Play,152,3,Windsor Spitfires,Even,Indirect,Tied,0,Forward
3543,2019-09-26-151,2019-09-26,Cole Purboo,Incomplete Play,169.0,4.0,Windsor Spitfires,Even,Indirect,Tied,0,Forward
3544,2019-09-26-153,2019-09-26,Jack Duff,Play,1,57,Erie Otters,Even,Indirect,Tied,0,Neutral
3545,2019-09-26-153,2019-09-26,Jack Duff,Play,2.0,60.0,Erie Otters,Even,Indirect,Tied,0,Neutral
3546,2019-09-26-154,2019-09-26,Jacob Golden,Play,2,60,Erie Otters,Even,Indirect,Tied,1,Forward
3547,2019-09-26-154,2019-09-26,Jacob Golden,Play,12.0,63.0,Erie Otters,Even,Indirect,Tied,1,Forward
3548,2019-09-26-155,2019-09-26,Chad Yetman,Incomplete Play,21,72,Erie Otters,Even,Indirect,Tied,4,Forward
3549,2019-09-26-155,2019-09-26,Chad Yetman,Incomplete Play,80.0,39.0,Erie Otters,Even,Indirect,Tied,4,Forward
3550,2019-09-26-158,2019-09-26,Chad Yetman,Play,71,23,Erie Otters,Even,Indirect,Tied,1,Back
3551,2019-09-26-158,2019-09-26,Chad Yetman,Play,65.0,20.0,Erie Otters,Even,Indirect,Tied,1,Back
3552,2019-09-26-159,2019-09-26,Jack Duff,Play,65,20,Erie Otters,Even,Direct,Tied,0,Neutral
3553,2019-09-26-159,2019-09-26,Jack Duff,Play,60.0,47.0,Erie Otters,Even,Direct,Tied,0,Neutral
3554,2019-09-26-160,2019-09-26,Jacob Golden,Play,34,49,Erie Otters,Even,Direct,Tied,3,Neutral
3555,2019-09-26-160,2019-09-26,Jacob Golden,Play,36.0,30.0,Erie Otters,Even,Direct,Tied,3,Neutral
3556,2019-09-26-161,2019-09-26,Jack Duff,Play,46,8,Erie Otters,Even,Direct,Tied,2,Forward
3557,2019-09-26-161,2019-09-26,Jack Duff,Play,83.0,4.0,Erie Otters,Even,Direct,Tied,2,Forward
3558,2019-09-26-162,2019-09-26,Brendan Sellan,Incomplete Play,83,4,Erie Otters,Even,Indirect,Tied,1,Forward
3559,2019-09-26-162,2019-09-26,Brendan Sellan,Incomplete Play,100.0,21.0,Erie Otters,Even,Indirect,Tied,1,Forward
3560,2019-09-26-164,2019-09-26,Grayson Ladd,Play,76,81,Windsor Spitfires,Even,Direct,Tied,0,Forward
3561,2019-09-26-164,2019-09-26,Grayson Ladd,Play,117.0,69.0,Windsor Spitfires,Even,Direct,Tied,0,Forward
3562,2019-09-26-167,2019-09-26,Brendan Sellan,Incomplete Play,78,2,Erie Otters,Even,Direct,Tied,3,Forward
3563,2019-09-26-167,2019-09-26,Brendan Sellan,Incomplete Play,94.0,28.0,Erie Otters,Even,Direct,Tied,3,Forward
3564,2019-09-26-169,2019-09-26,Will Cuylle,Play,87,38,Windsor Spitfires,Even,Direct,Tied,0,Back
3565,2019-09-26-169,2019-09-26,Will Cuylle,Play,56.0,17.0,Windsor Spitfires,Even,Direct,Tied,0,Back
3566,2019-09-26-170,2019-09-26,Grayson Ladd,Incomplete Play,10,62,Windsor Spitfires,Even,Direct,Tied,4,Forward
3567,2019-09-26-170,2019-09-26,Grayson Ladd,Incomplete Play,59.0,82.0,Windsor Spitfires,Even,Direct,Tied,4,Forward
3568,2019-09-26-173,2019-09-26,Hayden Fowler,Incomplete Play,108,84,Erie Otters,Even,Direct,Tied,2,Forward
3569,2019-09-26-173,2019-09-26,Hayden Fowler,Incomplete Play,122.0,77.0,Erie Otters,Even,Direct,Tied,2,Forward
3570,2019-09-26-175,2019-09-26,Will Cuylle,Play,49,15,Windsor Spitfires,Even,Direct,Tied,1,Back
3571,2019-09-26-175,2019-09-26,Will Cuylle,Play,41.0,39.0,Windsor Spitfires,Even,Direct,Tied,1,Back
3572,2019-09-26-176,2019-09-26,Grayson Ladd,Incomplete Play,41,39,Windsor Spitfires,Even,Indirect,Tied,1,Forward
3573,2019-09-26-176,2019-09-26,Grayson Ladd,Incomplete Play,66.0,60.0,Windsor Spitfires,Even,Indirect,Tied,1,Forward
3574,2019-09-26-178,2019-09-26,Kurtis Henry,Play,133,12,Erie Otters,Even,Indirect,Tied,0,Forward
3575,2019-09-26-178,2019-09-26,Kurtis Henry,Play,194.0,55.0,Erie Otters,Even,Indirect,Tied,0,Forward
3576,2019-09-26-179,2019-09-26,Hayden Fowler,Incomplete Play,194,55,Erie Otters,Even,Direct,Tied,3,Back
3577,2019-09-26-179,2019-09-26,Hayden Fowler,Incomplete Play,170.0,32.0,Erie Otters,Even,Direct,Tied,3,Back
3578,2019-09-26-182,2019-09-26,Jean-Luc Foudy,Incomplete Play,128,32,Windsor Spitfires,Even,Direct,Tied,1,Forward
3579,2019-09-26-182,2019-09-26,Jean-Luc Foudy,Incomplete Play,154.0,14.0,Windsor Spitfires,Even,Direct,Tied,1,Forward
3580,2019-09-26-184,2019-09-26,Jamie Drysdale,Incomplete Play,31,40,Erie Otters,Even,Direct,Tied,1,Neutral
3581,2019-09-26-184,2019-09-26,Jamie Drysdale,Incomplete Play,34.0,23.0,Erie Otters,Even,Direct,Tied,1,Neutral
3582,2019-09-26-186,2019-09-26,Connor Lockhart,Incomplete Play,4,22,Erie Otters,Even,Indirect,Tied,1,Neutral
